Name,NOC,Discipline,country,lat,lon
TUSHISHVILI Guram,Georgia,Judo,Georgia,32.3293809,-83.1137366
ZOIDZE Ramaz,Georgia,Wrestling,Georgia,32.3293809,-83.1137366
ABREU Diogo,Portugal,Trampoline Gymnastics,Portugal,40.0332629,-7.8896263
ALMEIDA Joao,Portugal,Cycling Road,Portugal,40.0332629,-7.8896263
ANDRE Angelica,Portugal,Marathon Swimming,Portugal,40.0332629,-7.8896263
APOLONIA Tiago,Portugal,Table Tennis,Portugal,40.0332629,-7.8896263
AREIA Antonio,Portugal,Handball,Portugal,40.0332629,-7.8896263
AZEVEDO Catia,Portugal,Athletics,Portugal,40.0332629,-7.8896263
AZEVEDO Joao,Portugal,Shooting,Portugal,40.0332629,-7.8896263
BAPTISTA Messias,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
BAZOLO Lorene Dorcas,Portugal,Athletics,Portugal,40.0332629,-7.8896263
BELO Francisco,Portugal,Athletics,Portugal,40.0332629,-7.8896263
BONVALOT Teresa,Portugal,Surfing,Portugal,40.0332629,-7.8896263
BORGES Alexis,Portugal,Handball,Portugal,40.0332629,-7.8896263
BRAGANCA Rui,Portugal,Taekwondo,Portugal,40.0332629,-7.8896263
BRANQUINHO Diogo,Portugal,Handball,Portugal,40.0332629,-7.8896263
CA Liliana,Portugal,Athletics,Portugal,40.0332629,-7.8896263
CABECINHA Ana,Portugal,Athletics,Portugal,40.0332629,-7.8896263
CAMPOS Tiago,Portugal,Marathon Swimming,Portugal,40.0332629,-7.8896263
CAPDEVILLE Gustavo,Portugal,Handball,Portugal,40.0332629,-7.8896263
COSTA Catarina,Portugal,Judo,Portugal,40.0332629,-7.8896263
COSTA Diogo,Portugal,Sailing,Portugal,40.0332629,-7.8896263
COSTA Jose,Portugal,Sailing,Portugal,40.0332629,-7.8896263
COSTA Pedro,Portugal,Sailing,Portugal,40.0332629,-7.8896263
DINIZ Luciana,Portugal,Equestrian,Portugal,40.0332629,-7.8896263
DONGMO Auriol,Portugal,Athletics,Portugal,40.0332629,-7.8896263
dos SANTOS Ricardo,Portugal,Athletics,Portugal,40.0332629,-7.8896263
DUARTE Gilberto,Portugal,Handball,Portugal,40.0332629,-7.8896263
DURAES Diana,Portugal,Swimming,Portugal,40.0332629,-7.8896263
EGUTIDZE Anri,Portugal,Judo,Portugal,40.0332629,-7.8896263
EVORA Nelson,Portugal,Athletics,Portugal,40.0332629,-7.8896263
FERRAZ Joao,Portugal,Handball,Portugal,40.0332629,-7.8896263
FONSECA Jorge,Portugal,Judo,Portugal,40.0332629,-7.8896263
FRADE Luis,Portugal,Handball,Portugal,40.0332629,-7.8896263
FRAGA Pedro,Portugal,Rowing,Portugal,40.0332629,-7.8896263
FREITAS Marcos,Portugal,Table Tennis,Portugal,40.0332629,-7.8896263
GOMES Andre,Portugal,Handball,Portugal,40.0332629,-7.8896263
HOLUB Tamila,Portugal,Swimming,Portugal,40.0332629,-7.8896263
HOPKINS Yolanda,Portugal,Surfing,Portugal,40.0332629,-7.8896263
JOAO Carolina,Portugal,Sailing,Portugal,40.0332629,-7.8896263
LAUNAY Antoine,Portugal,Canoe Slalom,Portugal,40.0332629,-7.8896263
LIMA Jorge,Portugal,Sailing,Portugal,40.0332629,-7.8896263
LOPES Gabriel,Portugal,Swimming,Portugal,40.0332629,-7.8896263
MAGALHAES Fabio,Portugal,Handball,Portugal,40.0332629,-7.8896263
MAMONA Patricia,Portugal,Athletics,Portugal,40.0332629,-7.8896263
MARTINS Filipa,Portugal,Artistic Gymnastics,Portugal,40.0332629,-7.8896263
MARTINS Maria,Portugal,Cycling Track,Portugal,40.0332629,-7.8896263
MARTINS Miguel,Portugal,Handball,Portugal,40.0332629,-7.8896263
MONTEIRO Ana,Portugal,Swimming,Portugal,40.0332629,-7.8896263
MONTEIRO Joao,Portugal,Table Tennis,Portugal,40.0332629,-7.8896263
MONTEIRO Telma,Portugal,Judo,Portugal,40.0332629,-7.8896263
MOREIRA Sara,Portugal,Athletics,Portugal,40.0332629,-7.8896263
NASCIMENTO Carlos,Portugal,Athletics,Portugal,40.0332629,-7.8896263
NUNES Rochele,Portugal,Judo,Portugal,40.0332629,-7.8896263
OLIVEIRA Nelson,Portugal,Cycling Road,Portugal,40.0332629,-7.8896263
PEN FREITAS Marta,Portugal,Athletics,Portugal,40.0332629,-7.8896263
PEREIRA Joao,Portugal,Triathlon,Portugal,40.0332629,-7.8896263
PEREIRA Tiago,Portugal,Athletics,Portugal,40.0332629,-7.8896263
PICHARDO Pedro,Portugal,Athletics,Portugal,40.0332629,-7.8896263
PIMENTA Fernando,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
PINTO Carlos,Portugal,Equestrian,Portugal,40.0332629,-7.8896263
PORTELA Pedro,Portugal,Handball,Portugal,40.0332629,-7.8896263
PORTELA Teresa,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
QUEIROS Raquel,Portugal,Cycling Mountain Bike,Portugal,40.0332629,-7.8896263
RAMOS Joana,Portugal,Judo,Portugal,40.0332629,-7.8896263
RIBEIRO Gustavo,Portugal,Skateboarding,Portugal,40.0332629,-7.8896263
RIBEIRO Joao,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
RIBEIRO Sara Catarina,Portugal,Athletics,Portugal,40.0332629,-7.8896263
ROCHA Salome,Portugal,Athletics,Portugal,40.0332629,-7.8896263
RODRIGUES Irina,Portugal,Athletics,Portugal,40.0332629,-7.8896263
SAMPAIO Patricia,Portugal,Judo,Portugal,40.0332629,-7.8896263
SANTOS Alexis,Portugal,Swimming,Portugal,40.0332629,-7.8896263
SANTOS Francisco Rogerio,Portugal,Swimming,Portugal,40.0332629,-7.8896263
SANTOS Melanie,Portugal,Triathlon,Portugal,40.0332629,-7.8896263
SHAO Jieni,Portugal,Table Tennis,Portugal,40.0332629,-7.8896263
SILVA Emanuel,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
SILVA Joao,Portugal,Triathlon,Portugal,40.0332629,-7.8896263
SILVA Rui,Portugal,Handball,Portugal,40.0332629,-7.8896263
SOUSA Pedro,Portugal,Tennis,Portugal,40.0332629,-7.8896263
TIMO Barbara,Portugal,Judo,Portugal,40.0332629,-7.8896263
TORRAO Joao Miguel,Portugal,Equestrian,Portugal,40.0332629,-7.8896263
TORRES Rodrigo,Portugal,Equestrian,Portugal,40.0332629,-7.8896263
VARELA David,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
VASCONCELOS Joana,Portugal,Canoe Sprint,Portugal,40.0332629,-7.8896263
VEIGA Evelise,Portugal,Athletics,Portugal,40.0332629,-7.8896263
VIEIRA Joao,Portugal,Athletics,Portugal,40.0332629,-7.8896263
YU Fu,Portugal,Table Tennis,Portugal,40.0332629,-7.8896263
ABU RABEE Asma,Jordan,Shooting,Jordan,31.1667049,36.941628
AL-SADEQ Julyana,Jordan,Taekwondo,Jordan,31.1667049,36.941628
AL-WIR Amro,Jordan,Swimming,Jordan,31.1667049,36.941628
ALHINDAWI Odai Riyad Adel,Jordan,Boxing,Jordan,31.1667049,36.941628
ALKASBEH Obada Mohammad Mustafa,Jordan,Boxing,Jordan,31.1667049,36.941628
ALWADI Mohammad,Jordan,Boxing,Jordan,31.1667049,36.941628
BISHARAT Ibrahim Hani,Jordan,Equestrian,Jordan,31.1667049,36.941628
BOSHNAK Aliya,Jordan,Athletics,Jordan,31.1667049,36.941628
EASHASH Zeyad Eishaih Hussein,Jordan,Boxing,Jordan,31.1667049,36.941628
EYAL SLMAN Younis,Jordan,Judo,Jordan,31.1667049,36.941628
IASHAISH Hussein Eishaish Hussein,Jordan,Boxing,Jordan,31.1667049,36.941628
ABU RMILAH Wesam,Palestine,Judo,Palestine,31.7788242,35.2257626
BARAKAT Hanna,Palestine,Athletics,Palestine,31.7788242,35.2257626
HAMADA Mohammed K H,Palestine,Weightlifting,Palestine,31.7788242,35.2257626
NOUR Dania,Palestine,Swimming,Palestine,31.7788242,35.2257626
ACHANTA Kamal,India,Table Tennis,India,22.3511148,78.6677428
AMIT,India,Boxing,India,22.3511148,78.6677428
ANSHU Anshu,India,Wrestling,India,22.3511148,78.6677428
ANTONY Alex,India,Athletics,India,22.3511148,78.6677428
ASHOK Aditi,India,Golf,India,22.3511148,78.6677428
B. Sai Praneeth,India,Badminton,India,22.3511148,78.6677428
BAATTH Simranjit Kaur,India,Boxing,India,22.3511148,78.6677428
BAJRANG Bajrang,India,Wrestling,India,22.3511148,78.6677428
BAJWA Angad Vir Singh,India,Shooting,India,22.3511148,78.6677428
BATRA Manika,India,Table Tennis,India,22.3511148,78.6677428
BHAKER Manu,India,Shooting,India,22.3511148,78.6677428
BHAMBRI Sarthak,India,Athletics,India,22.3511148,78.6677428
BORGOHAIN Lovlina,India,Boxing,India,22.3511148,78.6677428
CHADALAVADA ANANDHA SUNDH Bhavani .,India,Fencing,India,22.3511148,78.6677428
CHAND Dutee,India,Athletics,India,22.3511148,78.6677428
CHANDELA Apurvi,India,Shooting,India,22.3511148,78.6677428
CHOPRA Neeraj,India,Athletics,India,22.3511148,78.6677428
DAS Atanu,India,Archery,India,22.3511148,78.6677428
DESWAL Yashaswini Singh,India,Shooting,India,22.3511148,78.6677428
DEVI Sharmila,India,Hockey,India,22.3511148,78.6677428
EKKA Deep Grace,India,Hockey,India,22.3511148,78.6677428
GNANASEKARAN Sathiyan,India,Table Tennis,India,22.3511148,78.6677428
JACOB Amoj,India,Athletics,India,22.3511148,78.6677428
JADHAV Pravin,India,Archery,India,22.3511148,78.6677428
JAT Bhawna,India,Athletics,India,22.3511148,78.6677428
KATARIYA Vandana,India,Hockey,India,22.3511148,78.6677428
KAUR Gurjit,India,Hockey,India,22.3511148,78.6677428
KAUR Kamalpreet,India,Athletics,India,22.3511148,78.6677428
KAUR Navjot,India,Hockey,India,22.3511148,78.6677428
KAUR Navneet,India,Hockey,India,22.3511148,78.6677428
KAUSHIK Manish,India,Boxing,India,22.3511148,78.6677428
KELAPANDA Ganapathy,India,Sailing,India,22.3511148,78.6677428
KHAN Mairaj Ahmad,India,Shooting,India,22.3511148,78.6677428
KHOKHAR Reena,India,Hockey,India,22.3511148,78.6677428
KOLOTHUM THODI Irfan,India,Athletics,India,22.3511148,78.6677428
HMANGTE Chungneijang Mery Kom,India,Boxing,India,22.3511148,78.6677428
KUMANAN Nethra,India,Sailing,India,22.3511148,78.6677428
KUMAR Ashish,India,Boxing,India,22.3511148,78.6677428
KUMAR Deepak,India,Shooting,India,22.3511148,78.6677428
KUMAR Sandeep,India,Athletics,India,22.3511148,78.6677428
KUMAR Surender,India,Hockey,India,22.3511148,78.6677428
KUMAR Varun,India,Hockey,India,22.3511148,78.6677428
KUMARI Deepika,India,Archery,India,22.3511148,78.6677428
LAHIRI Anirban,India,Golf,India,22.3511148,78.6677428
LAKRA Birendra,India,Hockey,India,22.3511148,78.6677428
LAL JAT Arjun,India,Rowing,India,22.3511148,78.6677428
LALREMSIAMI,India,Hockey,India,22.3511148,78.6677428
LIKMABAM Shushila Devi,India,Judo,India,22.3511148,78.6677428
MADARI PALLIYALIL Jabir,India,Athletics,India,22.3511148,78.6677428
MANE Udayan S,India,Golf,India,22.3511148,78.6677428
MIRZA Fouaad,India,Equestrian,India,22.3511148,78.6677428
MIRZA Sania,India,Tennis,India,22.3511148,78.6677428
MONIKA,India,Hockey,India,22.3511148,78.6677428
MOUDGIL Anjum,India,Shooting,India,22.3511148,78.6677428
MUKHERJEE Sutirtha,India,Table Tennis,India,22.3511148,78.6677428
NAGAL Sumit,India,Tennis,India,22.3511148,78.6677428
NATARAJ Srihari,India,Swimming,India,22.3511148,78.6677428
NAYAK Pranati,India,Artistic Gymnastics,India,22.3511148,78.6677428
NEHA Neha,India,Hockey,India,22.3511148,78.6677428
NISHA,India,Hockey,India,22.3511148,78.6677428
PANDI Naganathan,India,Athletics,India,22.3511148,78.6677428
PANWAR Divyansh Singh,India,Shooting,India,22.3511148,78.6677428
PARATTU RAVEENDRAN Sreejesh,India,Hockey,India,22.3511148,78.6677428
PATEL Maana Patel,India,Swimming,India,22.3511148,78.6677428
PRADHAN Nikki,India,Hockey,India,22.3511148,78.6677428
PRAKASH Sajan,India,Swimming,India,22.3511148,78.6677428
PRASAD Vivek Sagar,India,Hockey,India,22.3511148,78.6677428
PRIYANKA .,India,Athletics,India,22.3511148,78.6677428
PUKHRAMBAM Sushila Chanu,India,Hockey,India,22.3511148,78.6677428
PUNIA Deepak,India,Wrestling,India,22.3511148,78.6677428
PUNIA Seema,India,Athletics,India,22.3511148,78.6677428
PUSARLA V. Sindhu,India,Badminton,India,22.3511148,78.6677428
RAHUL .,India,Athletics,India,22.3511148,78.6677428
RAI Tarundeep,India,Archery,India,22.3511148,78.6677428
RAINA Ankita,India,Tennis,India,22.3511148,78.6677428
RAJIV Arokia,India,Athletics,India,22.3511148,78.6677428
RAJPUT Sanjeev,India,Shooting,India,22.3511148,78.6677428
RANI Annu,India,Athletics,India,22.3511148,78.6677428
RANI Pooja,India,Boxing,India,22.3511148,78.6677428
RANI,India,Hockey,India,22.3511148,78.6677428
RAVI Kumar,India,Wrestling,India,22.3511148,78.6677428
ROHIDAS Amit,India,Hockey,India,22.3511148,78.6677428
SABLE Avinash Mukund,India,Athletics,India,22.3511148,78.6677428
SARAVANAN Vishnu,India,Sailing,India,22.3511148,78.6677428
SARNOBAT Rahi,India,Shooting,India,22.3511148,78.6677428
SAVITA,India,Hockey,India,22.3511148,78.6677428
SAWANT Tejaswini,India,Shooting,India,22.3511148,78.6677428
SEEMA Seema,India,Wrestling,India,22.3511148,78.6677428
SEKAR Dhanalakshmi,India,Athletics,India,22.3511148,78.6677428
SHARMA Nilakanta,India,Hockey,India,22.3511148,78.6677428
SHETTY Chirag,India,Badminton,India,22.3511148,78.6677428
SINGH Arvind,India,Rowing,India,22.3511148,78.6677428
SINGH Gurjant,India,Hockey,India,22.3511148,78.6677428
SINGH Gurpreet,India,Athletics,India,22.3511148,78.6677428
SINGH Hardik,India,Hockey,India,22.3511148,78.6677428
SINGH Harmanpreet,India,Hockey,India,22.3511148,78.6677428
SINGH Mandeep,India,Hockey,India,22.3511148,78.6677428
SINGH Manpreet,India,Hockey,India,22.3511148,78.6677428
SINGH Rupinder Pal,India,Hockey,India,22.3511148,78.6677428
SINGH Shamsher,India,Hockey,India,22.3511148,78.6677428
SINGH Shivpal,India,Athletics,India,22.3511148,78.6677428
SINGH Simranjeet,India,Hockey,India,22.3511148,78.6677428
SONAM Sonam,India,Wrestling,India,22.3511148,78.6677428
SUMIT,India,Hockey,India,22.3511148,78.6677428
TETE Salima,India,Hockey,India,22.3511148,78.6677428
THAKKAR Varun,India,Sailing,India,22.3511148,78.6677428
TOM Noah Nirmal,India,Athletics,India,22.3511148,78.6677428
TOOR Tajinderpal Singh,India,Athletics,India,22.3511148,78.6677428
TOPPO Namita,India,Hockey,India,22.3511148,78.6677428
UDITA,India,Hockey,India,22.3511148,78.6677428
UPADHYAY Lalit Kumar,India,Hockey,India,22.3511148,78.6677428
VALARIVAN Elavenil,India,Shooting,India,22.3511148,78.6677428
VEERAMANI Revathi,India,Athletics,India,22.3511148,78.6677428
VENKATESAN Subha,India,Athletics,India,22.3511148,78.6677428
VERMA Abhishek,India,Shooting,India,22.3511148,78.6677428
VINESH Vinesh,India,Wrestling,India,22.3511148,78.6677428
YAHIYA Muhammed Anas,India,Athletics,India,22.3511148,78.6677428
ACHILLEOS Georgios,Cyprus,Shooting,Cyprus,34.9823018,33.1451285
ANTONIOU Kalia,Cyprus,Swimming,Cyprus,34.9823018,33.1451285
ANTONIOU Nikolas,Cyprus,Swimming,Cyprus,34.9823018,33.1451285
ARTYMATA Eleni,Cyprus,Athletics,Cyprus,34.9823018,33.1451285
CARIOLOU Andreas,Cyprus,Sailing,Cyprus,34.9823018,33.1451285
CHRISTOFOROU Antri,Cyprus,Cycling Road,Cyprus,34.9823018,33.1451285
ELEFTHERIOU Andri,Cyprus,Shooting,Cyprus,34.9823018,33.1451285
GEORGIOU Marios,Cyprus,Artistic Gymnastics,Cyprus,34.9823018,33.1451285
KONTIDES Pavlos,Cyprus,Sailing,Cyprus,34.9823018,33.1451285
LAPPA Natasa,Cyprus,Sailing,Cyprus,34.9823018,33.1451285
MAKRI Andreas,Cyprus,Shooting,Cyprus,34.9823018,33.1451285
MAKRI Marilena,Cyprus,Sailing,Cyprus,34.9823018,33.1451285
PARELLIS Apostolos,Cyprus,Athletics,Cyprus,34.9823018,33.1451285
TRAJKOVIC Milan,Cyprus,Athletics,Cyprus,34.9823018,33.1451285
ACHIUWA Precious,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
ADEGOKE Enoch,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
ADEKUOROYE Odunayo Folasade,Nigeria,Wrestling,Nigeria,9.6000359,7.9999721
ADENIYI Aminat Oluwafunmilayo,Nigeria,Wrestling,Nigeria,9.6000359,7.9999721
ADESOKAN Dorcas Ajoke,Nigeria,Badminton,Nigeria,9.6000359,7.9999721
AGADA Caleb,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
AGIOMOR Ekerekeme,Nigeria,Wrestling,Nigeria,9.6000359,7.9999721
AJAYI Yinka,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
AMUKAMARA Promise,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
AMUSAN Tobi,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
ANYANACHO Elizabeth Oluchi,Nigeria,Taekwondo,Nigeria,9.6000359,7.9999721
ARUNA Quadri,Nigeria,Table Tennis,Nigeria,9.6000359,7.9999721
BALOGUN Elizabeth,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
BELLO Ayomide Emmanuel,Nigeria,Canoe Sprint,Nigeria,9.6000359,7.9999721
BRUME Ese,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
CHIDOM Oderah,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
CHUKWUMA Rosemary,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
ECHIKUNWOKE Annette,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
EDEM Offiong,Nigeria,Table Tennis,Nigeria,9.6000359,7.9999721
EKE Uche,Nigeria,Artistic Gymnastics,Nigeria,9.6000359,7.9999721
ELONU Adaora,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
EMEGANO Obi,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
ENEKWECHI Chukwuebuka,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
GODBLESS Tima,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
IBEKWE Ify,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
IDRIS Adijat Avorshai,Nigeria,Wrestling,Nigeria,9.6000359,7.9999721
ITSEKIRI Usheoritse,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
KALU Ezinne,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
MACAULAY Victoria,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
METU Chimezie,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
MOHAMMED Aisha,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
NATHANIEL Samson Oghenewegba,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
NWAMU Ike,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
NWOKOCHA Nzubechi Grace,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
NYINGIFA Atonye,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OBORUDUDU Blessing,Nigeria,Wrestling,Nigeria,9.6000359,7.9999721
ODUDURU Divine,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OFILI Favour,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OGUNBANWO Abiola,Nigeria,Swimming,Nigeria,9.6000359,7.9999721
OGWUMIKE Erinma,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OJELI Ifeanyi Emmanuel,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OKAFOR Jahlil,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OKAGBARE Blessing,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OKEZIE Chidi,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OKOGIE Josh,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OKONKWO Amy Nnenna,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OKPALA Chikezie,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
OLOFUA Godwin,Nigeria,Badminton,Nigeria,9.6000359,7.9999721
OMOTAYO Olajide,Nigeria,Table Tennis,Nigeria,9.6000359,7.9999721
ONI Olumiye,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
ONYEKWERE Chioma,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
OSHONAIKE Olufunke,Nigeria,Table Tennis,Nigeria,9.6000359,7.9999721
PATRICK Glory,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
TOKO Esther,Nigeria,Rowing,Nigeria,9.6000359,7.9999721
UDOH Ekpe,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
UKO Imaobong Nse,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
USORO Ruth,Nigeria,Athletics,Nigeria,9.6000359,7.9999721
VINCENT Nnamdi,Nigeria,Basketball,Nigeria,9.6000359,7.9999721
ACHOURI Haikel,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
ALOTHMANI Ala,Tunisia,Shooting,Tunisia,33.8439408,9.400138
AMRI Marwa,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
AYOUNI Abdessalem,Tunisia,Athletics,Tunisia,33.8439408,9.400138
BACHA Aymen,Tunisia,Weightlifting,Tunisia,33.8439408,9.400138
BAHLOUL Ramzi,Tunisia,Weightlifting,Tunisia,33.8439408,9.400138
BEN AZIZI Nadia,Tunisia,Fencing,Tunisia,33.8439408,9.400138
BEN CHAABANE Amira,Tunisia,Fencing,Tunisia,33.8439408,9.400138
BEN CHEIKH Mehdi,Tunisia,Volleyball,Tunisia,33.8439408,9.400138
BEN HNIA Karem,Tunisia,Weightlifting,Tunisia,33.8439408,9.400138
BEN ISMAIL Afef,Tunisia,Canoe Sprint,Tunisia,33.8439408,9.400138
BEN OTHMEN MILADI Mohamed Ali,Tunisia,Volleyball,Tunisia,33.8439408,9.400138
BEN SLIMENE Khaled,Tunisia,Volleyball,Tunisia,33.8439408,9.400138
BEN TARA Wassim,Tunisia,Volleyball,Tunisia,33.8439408,9.400138
BESBES Sarra,Tunisia,Fencing,Tunisia,33.8439408,9.400138
BOUBAKRI Ines,Tunisia,Fencing,Tunisia,33.8439408,9.400138
BOUGUERRA Aymen,Tunisia,Volleyball,Tunisia,33.8439408,9.400138
BOUSETA Siwar,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
BOUZAYANI Marwa,Tunisia,Athletics,Tunisia,33.8439408,9.400138
CHARNI Olfa,Tunisia,Shooting,Tunisia,33.8439408,9.400138
CHEIKH ROUHOU Nihel,Tunisia,Judo,Tunisia,33.8439408,9.400138
DAGHFOUS Yasmine,Tunisia,Fencing,Tunisia,33.8439408,9.400138
DAKHLAOUI Haithem,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
ELWALID Rihab,Tunisia,Archery,Tunisia,33.8439408,9.400138
ETTAIEB Nour Elhouda,Tunisia,Rowing,Tunisia,33.8439408,9.400138
FERJANI Fares,Tunisia,Fencing,Tunisia,33.8439408,9.400138
GARCI Fadwa,Tunisia,Table Tennis,Tunisia,33.8439408,9.400138
GHARBI Mehdi,Tunisia,Sailing,Tunisia,33.8439408,9.400138
GUENNICHI Amine,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
GUEZGUEZ Eya,Tunisia,Sailing,Tunisia,33.8439408,9.400138
GUEZGUEZ Sarra,Tunisia,Sailing,Tunisia,33.8439408,9.400138
HAFNAOUI Ahmed,Tunisia,Swimming,Tunisia,33.8439408,9.400138
HAMDI Sarra,Tunisia,Wrestling,Tunisia,33.8439408,9.400138
HAMMED Mohamed,Tunisia,Archery,Tunisia,33.8439408,9.400138
HLIMI EP MOULAHI Khouloud,Tunisia,Boxing,Tunisia,33.8439408,9.400138
