,Name,NOC,Discipline,country,lat,lon
10466,BAH Mamadou Samba,Guinea,Judo,Guinea,10.7226226,-10.7083587
10467,CAMARA Fatoumata Yarie,Guinea,Wrestling,Guinea,10.7226226,-10.7083587
10468,CONTE Aissata Denn,Guinea,Athletics,Guinea,10.7226226,-10.7083587
10469,TOURE Mariama,Guinea,Swimming,Guinea,10.7226226,-10.7083587
10470,BALAZOVA Barbora,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
10471,BARANKOVA Denisa,Slovakia,Archery,Slovakia,48.7411522,19.4528646
10472,BARTEKOVA Danka,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10473,BENUS Matej,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
10474,BOTEK Adam,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
10475,GAJANOVA Gabriela,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10476,GELLE Peter,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
10477,GOMBOS Norbert,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
10478,GRIGAR Jakub,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
10479,HRASNOVA Martina,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10480,JANY Patrik,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10481,KATERINKA CZAKOVA Maria,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10482,KLEIN Lukas,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
10483,KOVACOCY Marian,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10484,KUBIS Lukas,Slovakia,Cycling Road,Slovakia,48.7411522,19.4528646
10485,LOMNICKY Marcel,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10486,MAKOEV Boris,Slovakia,Wrestling,Slovakia,48.7411522,19.4528646
10487,MINTALOVA Eliska,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
10488,MOKOSOVA Barbora,Slovakia,Artistic Gymnastics,Slovakia,48.7411522,19.4528646
10489,MORVAY Michal,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10490,MYSAK Denis,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
10491,NAGY Richard,Slovakia,Swimming,Slovakia,48.7411522,19.4528646
10492,PISTEJ Lubomir,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
10493,PODMANIKOVA Andrea,Slovakia,Swimming,Slovakia,48.7411522,19.4528646
10494,POLASEK Filip,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
10495,REHAK STEFECEKOVA Zuzana,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10496,REPISKA Martina,Slovakia,Badminton,Slovakia,48.7411522,19.4528646
10497,SAGAN Juraj,Slovakia,Cycling Road,Slovakia,48.7411522,19.4528646
10498,SKACHOVA Monika,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
10499,SPOTAKOVA Jana,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10500,TOTH Matej,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10501,TUZINSKY Juraj,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10502,URADNIK Miroslav,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10503,VARGA Erik,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
10504,VLCEK Erik,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
10505,VOLKO Jan,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
10506,WANG Yang,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
